Timestamp,ax,ay,az,gx,gy,gz
28-01-2022 02:34:58.787465,5,5,5,5,5,5
28-01-2022 02:34:58.963480,5,5,5,5,5,5
28-01-2022 02:34:59.147479,5,5,5,5,5,5
28-01-2022 02:34:59.187498,5,5,5,5,5,5
28-01-2022 02:34:59.330528,5,5,5,5,5,5
28-01-2022 02:34:59.338559,5,5,5,5,5,5
28-01-2022 02:34:59.514135,5,5,5,5,5,5
28-01-2022 02:34:59.690191,5,5,5,5,5,5
28-01-2022 02:34:59.706170,5,5,5,5,5,5
28-01-2022 02:34:59.871189,5,5,5,5,5,5
28-01-2022 02:34:59.879181,5,5,5,5,5,5
28-01-2022 02:35:00.059506,5,5,5,5,5,5
28-01-2022 02:35:00.235431,5,5,5,5,5,5
28-01-2022 02:35:00.243680,5,5,5,5,5,5
28-01-2022 02:35:00.425204,5,5,5,5,5,5
28-01-2022 02:35:00.425204,5,5,5,5,5,5
28-01-2022 02:35:00.602656,5,5,5,5,5,5
28-01-2022 02:35:00.610631,5,5,5,5,5,5
28-01-2022 02:35:00.786657,5,5,5,5,5,5
28-01-2022 02:35:00.965430,5,5,5,5,5,5
28-01-2022 02:35:00.984746,5,5,5,5,5,5
28-01-2022 02:35:01.140705,5,5,5,5,5,5
28-01-2022 02:35:01.157837,5,5,5,5,5,5
28-01-2022 02:35:01.332318,5,5,5,5,5,5
28-01-2022 02:35:01.516647,5,5,5,5,5,5
28-01-2022 02:35:01.524717,5,5,5,5,5,5
28-01-2022 02:35:01.696281,5,5,5,5,5,5
28-01-2022 02:35:01.708401,5,5,5,5,5,5
28-01-2022 02:35:01.880492,5,5,5,5,5,5
28-01-2022 02:35:02.060711,5,5,5,5,5,5
28-01-2022 02:35:02.068782,5,5,5,5,5,5
28-01-2022 02:35:02.246954,5,5,5,5,5,5
28-01-2022 02:35:02.250060,5,5,5,5,5,5
28-01-2022 02:35:02.414848,5,5,5,5,5,5
28-01-2022 02:35:02.612867,5,5,5,5,5,5
28-01-2022 02:35:02.668882,5,5,5,5,5,5
28-01-2022 02:35:02.788489,5,5,5,5,5,5
28-01-2022 02:35:02.796461,5,5,5,5,5,5
28-01-2022 02:35:02.970999,5,5,5,5,5,5
28-01-2022 02:35:02.979043,5,5,5,5,5,5
28-01-2022 02:35:03.148075,5,5,5,5,5,5
28-01-2022 02:35:03.332040,5,5,5,5,5,5
28-01-2022 02:35:03.353866,5,5,5,5,5,5
28-01-2022 02:35:03.526146,5,5,5,5,5,5
28-01-2022 02:35:03.534151,5,5,5,5,5,5
28-01-2022 02:35:03.702181,5,5,5,5,5,5
28-01-2022 02:35:03.710155,5,5,5,5,5,5
28-01-2022 02:35:03.886179,5,5,5,5,5,5
28-01-2022 02:35:04.066241,5,5,5,5,5,5
28-01-2022 02:35:04.074241,5,5,5,5,5,5
28-01-2022 02:35:04.255698,5,5,5,5,5,5
28-01-2022 02:35:04.263689,5,5,5,5,5,5
28-01-2022 02:35:04.614973,5,5,5,5,5,5
28-01-2022 02:35:04.627479,5,5,5,5,5,5
28-01-2022 02:35:04.800675,5,5,5,5,5,5
28-01-2022 02:35:04.808674,5,5,5,5,5,5
28-01-2022 02:35:04.986413,5,5,5,5,5,5
