Timestamp,ax,ay,az,gx,gy,gz
28-01-2022 02:34:53.297346,2,2,2,2,2,2
28-01-2022 02:34:53.305356,2,2,2,2,2,2
28-01-2022 02:34:53.485587,2,2,2,2,2,2
28-01-2022 02:34:53.485587,2,2,2,2,2,2
28-01-2022 02:34:53.663902,2,2,2,2,2,2
28-01-2022 02:34:53.671884,2,2,2,2,2,2
28-01-2022 02:34:53.847196,2,2,2,2,2,2
28-01-2022 02:34:53.855182,2,2,2,2,2,2
28-01-2022 02:34:54.031922,2,2,2,2,2,2
28-01-2022 02:34:54.214221,2,2,2,2,2,2
28-01-2022 02:34:54.222218,2,2,2,2,2,2
28-01-2022 02:34:54.391507,2,2,2,2,2,2
28-01-2022 02:34:54.399485,2,2,2,2,2,2
28-01-2022 02:34:54.580869,2,2,2,2,2,2
28-01-2022 02:34:54.588873,2,2,2,2,2,2
28-01-2022 02:34:54.759917,2,2,2,2,2,2
28-01-2022 02:34:54.938242,2,2,2,2,2,2
28-01-2022 02:34:54.957456,2,2,2,2,2,2
28-01-2022 02:34:55.129750,2,2,2,2,2,2
28-01-2022 02:34:55.139589,2,2,2,2,2,2
28-01-2022 02:34:55.307395,2,2,2,2,2,2
28-01-2022 02:34:55.488672,2,2,2,2,2,2
28-01-2022 02:34:55.503521,2,2,2,2,2,2
28-01-2022 02:34:55.660931,2,2,2,2,2,2
28-01-2022 02:34:55.676949,2,2,2,2,2,2
28-01-2022 02:34:55.851322,2,2,2,2,2,2
28-01-2022 02:34:56.030355,2,2,2,2,2,2
28-01-2022 02:34:56.078576,2,2,2,2,2,2
28-01-2022 02:34:56.217985,2,2,2,2,2,2
28-01-2022 02:34:56.229901,2,2,2,2,2,2
28-01-2022 02:34:56.392571,2,2,2,2,2,2
28-01-2022 02:34:56.587114,2,2,2,2,2,2
28-01-2022 02:34:56.587114,2,2,2,2,2,2
28-01-2022 02:34:56.764984,2,2,2,2,2,2
28-01-2022 02:34:56.789522,2,2,2,2,2,2
28-01-2022 02:34:56.949082,2,2,2,2,2,2
28-01-2022 02:34:57.141115,2,2,2,2,2,2
28-01-2022 02:34:57.149140,2,2,2,2,2,2
28-01-2022 02:34:57.317514,2,2,2,2,2,2
28-01-2022 02:34:57.325518,2,2,2,2,2,2
28-01-2022 02:34:57.503340,2,2,2,2,2,2
28-01-2022 02:34:57.511338,2,2,2,2,2,2
28-01-2022 02:34:57.686140,2,2,2,2,2,2
28-01-2022 02:34:57.870580,2,2,2,2,2,2
28-01-2022 02:34:57.886585,2,2,2,2,2,2
28-01-2022 02:34:58.051862,2,2,2,2,2,2
28-01-2022 02:34:58.059857,2,2,2,2,2,2
28-01-2022 02:34:58.237987,2,2,2,2,2,2
28-01-2022 02:34:58.410891,2,2,2,2,2,2
28-01-2022 02:34:58.418887,2,2,2,2,2,2
28-01-2022 02:34:58.595483,2,2,2,2,2,2
28-01-2022 02:34:58.603458,2,2,2,2,2,2
28-01-2022 02:34:58.779482,2,2,2,2,2,2
28-01-2022 02:34:58.787465,2,2,2,2,2,2
28-01-2022 02:34:58.963480,2,2,2,2,2,2
28-01-2022 02:34:59.147479,2,2,2,2,2,2
28-01-2022 02:34:59.155495,2,2,2,2,2,2
28-01-2022 02:34:59.330528,2,2,2,2,2,2
28-01-2022 02:34:59.338559,2,2,2,2,2,2
28-01-2022 02:34:59.514135,2,2,2,2,2,2
28-01-2022 02:34:59.690191,2,2,2,2,2,2
28-01-2022 02:34:59.706170,2,2,2,2,2,2
28-01-2022 02:34:59.879181,2,2,2,2,2,2
28-01-2022 02:34:59.887175,2,2,2,2,2,2
28-01-2022 02:35:00.059506,2,2,2,2,2,2
28-01-2022 02:35:00.235431,2,2,2,2,2,2
28-01-2022 02:35:00.243680,2,2,2,2,2,2
28-01-2022 02:35:00.417232,2,2,2,2,2,2
28-01-2022 02:35:00.425204,2,2,2,2,2,2
28-01-2022 02:35:00.602656,2,2,2,2,2,2
28-01-2022 02:35:00.618631,2,2,2,2,2,2
28-01-2022 02:35:00.786657,2,2,2,2,2,2
28-01-2022 02:35:00.965430,2,2,2,2,2,2
28-01-2022 02:35:01.016747,2,2,2,2,2,2
28-01-2022 02:35:01.140705,2,2,2,2,2,2
28-01-2022 02:35:01.166078,2,2,2,2,2,2
28-01-2022 02:35:01.332318,2,2,2,2,2,2
28-01-2022 02:35:01.516647,2,2,2,2,2,2
28-01-2022 02:35:01.696281,2,2,2,2,2,2
28-01-2022 02:35:01.700403,2,2,2,2,2,2
28-01-2022 02:35:01.880492,2,2,2,2,2,2
28-01-2022 02:35:02.068782,2,2,2,2,2,2
28-01-2022 02:35:02.246954,2,2,2,2,2,2
28-01-2022 02:35:02.258058,2,2,2,2,2,2
28-01-2022 02:35:02.414848,2,2,2,2,2,2
28-01-2022 02:35:02.612867,2,2,2,2,2,2
28-01-2022 02:35:02.668882,2,2,2,2,2,2
28-01-2022 02:35:02.796461,2,2,2,2,2,2
28-01-2022 02:35:02.804471,2,2,2,2,2,2
28-01-2022 02:35:02.970999,2,2,2,2,2,2
28-01-2022 02:35:02.979043,2,2,2,2,2,2
28-01-2022 02:35:03.148075,2,2,2,2,2,2
28-01-2022 02:35:03.332040,2,2,2,2,2,2
28-01-2022 02:35:03.353866,2,2,2,2,2,2
28-01-2022 02:35:03.526146,2,2,2,2,2,2
28-01-2022 02:35:03.534151,2,2,2,2,2,2
28-01-2022 02:35:03.710155,2,2,2,2,2,2
28-01-2022 02:35:03.718157,2,2,2,2,2,2
28-01-2022 02:35:03.886179,2,2,2,2,2,2
28-01-2022 02:35:04.066241,2,2,2,2,2,2
28-01-2022 02:35:04.082249,2,2,2,2,2,2
28-01-2022 02:35:04.247692,2,2,2,2,2,2
28-01-2022 02:35:04.255698,2,2,2,2,2,2
28-01-2022 02:35:04.434289,2,2,2,2,2,2
28-01-2022 02:35:04.614973,2,2,2,2,2,2
28-01-2022 02:35:04.635519,2,2,2,2,2,2
28-01-2022 02:35:04.800675,2,2,2,2,2,2
28-01-2022 02:35:04.808674,2,2,2,2,2,2
28-01-2022 02:35:04.986413,2,2,2,2,2,2
