Timestamp,ax,ay,az,gx,gy,gz
28-01-2022 02:34:53.305356,7,7,7,7,7,7
28-01-2022 02:34:53.485587,7,7,7,7,7,7
28-01-2022 02:34:53.501587,7,7,7,7,7,7
28-01-2022 02:34:53.671884,7,7,7,7,7,7
28-01-2022 02:34:53.671884,7,7,7,7,7,7
28-01-2022 02:34:53.847196,7,7,7,7,7,7
28-01-2022 02:34:53.855182,7,7,7,7,7,7
28-01-2022 02:34:54.031922,7,7,7,7,7,7
28-01-2022 02:34:54.214221,7,7,7,7,7,7
28-01-2022 02:34:54.222218,7,7,7,7,7,7
28-01-2022 02:34:54.391507,7,7,7,7,7,7
28-01-2022 02:34:54.407481,7,7,7,7,7,7
28-01-2022 02:34:54.580869,7,7,7,7,7,7
28-01-2022 02:34:54.588873,7,7,7,7,7,7
28-01-2022 02:34:54.767921,7,7,7,7,7,7
28-01-2022 02:34:54.938242,7,7,7,7,7,7
28-01-2022 02:34:54.949456,7,7,7,7,7,7
28-01-2022 02:34:55.129750,7,7,7,7,7,7
28-01-2022 02:34:55.139589,7,7,7,7,7,7
28-01-2022 02:34:55.323005,7,7,7,7,7,7
28-01-2022 02:34:55.488672,7,7,7,7,7,7
28-01-2022 02:34:55.503521,7,7,7,7,7,7
28-01-2022 02:34:55.676949,7,7,7,7,7,7
28-01-2022 02:34:55.684948,7,7,7,7,7,7
28-01-2022 02:34:55.851322,7,7,7,7,7,7
28-01-2022 02:34:56.030355,7,7,7,7,7,7
28-01-2022 02:34:56.062580,7,7,7,7,7,7
28-01-2022 02:34:56.217985,7,7,7,7,7,7
28-01-2022 02:34:56.237903,7,7,7,7,7,7
28-01-2022 02:34:56.408220,7,7,7,7,7,7
28-01-2022 02:34:56.587114,7,7,7,7,7,7
28-01-2022 02:34:56.595116,7,7,7,7,7,7
28-01-2022 02:34:56.773711,7,7,7,7,7,7
28-01-2022 02:34:56.821533,7,7,7,7,7,7
28-01-2022 02:34:56.949082,7,7,7,7,7,7
28-01-2022 02:34:57.133121,7,7,7,7,7,7
28-01-2022 02:34:57.141115,7,7,7,7,7,7
28-01-2022 02:34:57.317514,7,7,7,7,7,7
28-01-2022 02:34:57.325518,7,7,7,7,7,7
28-01-2022 02:34:57.503340,7,7,7,7,7,7
28-01-2022 02:34:57.511338,7,7,7,7,7,7
28-01-2022 02:34:57.686140,7,7,7,7,7,7
28-01-2022 02:34:57.870580,7,7,7,7,7,7
28-01-2022 02:34:57.870580,7,7,7,7,7,7
28-01-2022 02:34:58.051862,7,7,7,7,7,7
28-01-2022 02:34:58.059857,7,7,7,7,7,7
28-01-2022 02:34:58.410891,7,7,7,7,7,7
28-01-2022 02:34:58.418887,7,7,7,7,7,7
28-01-2022 02:34:58.595483,7,7,7,7,7,7
28-01-2022 02:34:58.603458,7,7,7,7,7,7
28-01-2022 02:34:58.779482,7,7,7,7,7,7
28-01-2022 02:34:58.787465,7,7,7,7,7,7
28-01-2022 02:34:58.963480,7,7,7,7,7,7
28-01-2022 02:34:59.155495,7,7,7,7,7,7
28-01-2022 02:34:59.171497,7,7,7,7,7,7
28-01-2022 02:34:59.330528,7,7,7,7,7,7
28-01-2022 02:34:59.338559,7,7,7,7,7,7
28-01-2022 02:34:59.514135,7,7,7,7,7,7
28-01-2022 02:34:59.690191,7,7,7,7,7,7
28-01-2022 02:34:59.706170,7,7,7,7,7,7
28-01-2022 02:34:59.879181,7,7,7,7,7,7
28-01-2022 02:34:59.887175,7,7,7,7,7,7
28-01-2022 02:35:00.059506,7,7,7,7,7,7
28-01-2022 02:35:00.235431,7,7,7,7,7,7
28-01-2022 02:35:00.251757,7,7,7,7,7,7
28-01-2022 02:35:00.425204,7,7,7,7,7,7
28-01-2022 02:35:00.425204,7,7,7,7,7,7
28-01-2022 02:35:00.602656,7,7,7,7,7,7
28-01-2022 02:35:00.610631,7,7,7,7,7,7
28-01-2022 02:35:00.786657,7,7,7,7,7,7
28-01-2022 02:35:00.965430,7,7,7,7,7,7
28-01-2022 02:35:01.016747,7,7,7,7,7,7
28-01-2022 02:35:01.140705,7,7,7,7,7,7
28-01-2022 02:35:01.174112,7,7,7,7,7,7
28-01-2022 02:35:01.332318,7,7,7,7,7,7
28-01-2022 02:35:01.516647,7,7,7,7,7,7
28-01-2022 02:35:01.532576,7,7,7,7,7,7
28-01-2022 02:35:01.696281,7,7,7,7,7,7
28-01-2022 02:35:01.700403,7,7,7,7,7,7
28-01-2022 02:35:01.880492,7,7,7,7,7,7
28-01-2022 02:35:02.060711,7,7,7,7,7,7
28-01-2022 02:35:02.068782,7,7,7,7,7,7
28-01-2022 02:35:02.246954,7,7,7,7,7,7
28-01-2022 02:35:02.250060,7,7,7,7,7,7
28-01-2022 02:35:02.414848,7,7,7,7,7,7
28-01-2022 02:35:02.612867,7,7,7,7,7,7
28-01-2022 02:35:02.668882,7,7,7,7,7,7
28-01-2022 02:35:02.796461,7,7,7,7,7,7
28-01-2022 02:35:02.804471,7,7,7,7,7,7
28-01-2022 02:35:02.979043,7,7,7,7,7,7
28-01-2022 02:35:02.987046,7,7,7,7,7,7
28-01-2022 02:35:03.148075,7,7,7,7,7,7
28-01-2022 02:35:03.332040,7,7,7,7,7,7
28-01-2022 02:35:03.361893,7,7,7,7,7,7
28-01-2022 02:35:03.526146,7,7,7,7,7,7
28-01-2022 02:35:03.526146,7,7,7,7,7,7
28-01-2022 02:35:03.702181,7,7,7,7,7,7
28-01-2022 02:35:03.718157,7,7,7,7,7,7
28-01-2022 02:35:03.886179,7,7,7,7,7,7
28-01-2022 02:35:04.074241,7,7,7,7,7,7
28-01-2022 02:35:04.074241,7,7,7,7,7,7
28-01-2022 02:35:04.255698,7,7,7,7,7,7
28-01-2022 02:35:04.263689,7,7,7,7,7,7
28-01-2022 02:35:04.434289,7,7,7,7,7,7
28-01-2022 02:35:04.614973,7,7,7,7,7,7
28-01-2022 02:35:04.625983,7,7,7,7,7,7
28-01-2022 02:35:04.800675,7,7,7,7,7,7
28-01-2022 02:35:04.814127,7,7,7,7,7,7
28-01-2022 02:35:04.986413,7,7,7,7,7,7
