Timestamp,ax,ay,az,gx,gy,gz
28-01-2022 02:34:51.676119,4,4,4,4,4,4
28-01-2022 02:34:51.837433,4,4,4,4,4,4
28-01-2022 02:34:52.022562,4,4,4,4,4,4
28-01-2022 02:34:52.038566,4,4,4,4,4,4
28-01-2022 02:34:52.209790,4,4,4,4,4,4
28-01-2022 02:34:52.223992,4,4,4,4,4,4
28-01-2022 02:34:52.384969,4,4,4,4,4,4
28-01-2022 02:34:52.573299,4,4,4,4,4,4
28-01-2022 02:34:52.581003,4,4,4,4,4,4
28-01-2022 02:34:52.749003,4,4,4,4,4,4
28-01-2022 02:34:52.757001,4,4,4,4,4,4
28-01-2022 02:34:52.933019,4,4,4,4,4,4
28-01-2022 02:34:52.941006,4,4,4,4,4,4
28-01-2022 02:34:53.113374,4,4,4,4,4,4
28-01-2022 02:34:53.297346,4,4,4,4,4,4
28-01-2022 02:34:53.313348,4,4,4,4,4,4
28-01-2022 02:34:53.485587,4,4,4,4,4,4
28-01-2022 02:34:53.501587,4,4,4,4,4,4
28-01-2022 02:34:53.663902,4,4,4,4,4,4
28-01-2022 02:34:53.671884,4,4,4,4,4,4
28-01-2022 02:34:53.847196,4,4,4,4,4,4
28-01-2022 02:34:54.031922,4,4,4,4,4,4
28-01-2022 02:34:54.214221,4,4,4,4,4,4
28-01-2022 02:34:54.222218,4,4,4,4,4,4
28-01-2022 02:34:54.391507,4,4,4,4,4,4
28-01-2022 02:34:54.399485,4,4,4,4,4,4
28-01-2022 02:34:54.572907,4,4,4,4,4,4
28-01-2022 02:34:54.588873,4,4,4,4,4,4
28-01-2022 02:34:54.759917,4,4,4,4,4,4
28-01-2022 02:34:54.938242,4,4,4,4,4,4
28-01-2022 02:34:54.949456,4,4,4,4,4,4
28-01-2022 02:34:55.129750,4,4,4,4,4,4
28-01-2022 02:34:55.139589,4,4,4,4,4,4
28-01-2022 02:34:55.323005,4,4,4,4,4,4
28-01-2022 02:34:55.488672,4,4,4,4,4,4
28-01-2022 02:34:55.503521,4,4,4,4,4,4
28-01-2022 02:34:55.660931,4,4,4,4,4,4
28-01-2022 02:34:55.676949,4,4,4,4,4,4
28-01-2022 02:34:55.851322,4,4,4,4,4,4
28-01-2022 02:34:56.030355,4,4,4,4,4,4
28-01-2022 02:34:56.086577,4,4,4,4,4,4
28-01-2022 02:34:56.217985,4,4,4,4,4,4
28-01-2022 02:34:56.237903,4,4,4,4,4,4
28-01-2022 02:34:56.392571,4,4,4,4,4,4
28-01-2022 02:34:56.587114,4,4,4,4,4,4
28-01-2022 02:34:56.595116,4,4,4,4,4,4
28-01-2022 02:34:56.764984,4,4,4,4,4,4
28-01-2022 02:34:56.821533,4,4,4,4,4,4
28-01-2022 02:34:56.949082,4,4,4,4,4,4
28-01-2022 02:34:57.133121,4,4,4,4,4,4
28-01-2022 02:34:57.149140,4,4,4,4,4,4
28-01-2022 02:34:57.317514,4,4,4,4,4,4
28-01-2022 02:34:57.325518,4,4,4,4,4,4
28-01-2022 02:34:57.503340,4,4,4,4,4,4
28-01-2022 02:34:57.511338,4,4,4,4,4,4
28-01-2022 02:34:57.686140,4,4,4,4,4,4
28-01-2022 02:34:57.878584,4,4,4,4,4,4
28-01-2022 02:34:58.051862,4,4,4,4,4,4
28-01-2022 02:34:58.051862,4,4,4,4,4,4
28-01-2022 02:34:58.237987,4,4,4,4,4,4
28-01-2022 02:34:58.410891,4,4,4,4,4,4
28-01-2022 02:34:58.426889,4,4,4,4,4,4
28-01-2022 02:34:58.595483,4,4,4,4,4,4
28-01-2022 02:34:58.603458,4,4,4,4,4,4
28-01-2022 02:34:58.779482,4,4,4,4,4,4
28-01-2022 02:34:58.787465,4,4,4,4,4,4
28-01-2022 02:34:58.963480,4,4,4,4,4,4
28-01-2022 02:34:59.147479,4,4,4,4,4,4
28-01-2022 02:34:59.163496,4,4,4,4,4,4
28-01-2022 02:34:59.330528,4,4,4,4,4,4
28-01-2022 02:34:59.338559,4,4,4,4,4,4
28-01-2022 02:34:59.514135,4,4,4,4,4,4
28-01-2022 02:34:59.690191,4,4,4,4,4,4
28-01-2022 02:34:59.706170,4,4,4,4,4,4
28-01-2022 02:34:59.879181,4,4,4,4,4,4
28-01-2022 02:34:59.879181,4,4,4,4,4,4
28-01-2022 02:35:00.059506,4,4,4,4,4,4
28-01-2022 02:35:00.235431,4,4,4,4,4,4
28-01-2022 02:35:00.243680,4,4,4,4,4,4
28-01-2022 02:35:00.425204,4,4,4,4,4,4
28-01-2022 02:35:00.433209,4,4,4,4,4,4
28-01-2022 02:35:00.602656,4,4,4,4,4,4
28-01-2022 02:35:00.610631,4,4,4,4,4,4
28-01-2022 02:35:00.786657,4,4,4,4,4,4
28-01-2022 02:35:00.965430,4,4,4,4,4,4
28-01-2022 02:35:01.016747,4,4,4,4,4,4
28-01-2022 02:35:01.140705,4,4,4,4,4,4
28-01-2022 02:35:01.174112,4,4,4,4,4,4
28-01-2022 02:35:01.332318,4,4,4,4,4,4
28-01-2022 02:35:01.516647,4,4,4,4,4,4
28-01-2022 02:35:01.516647,4,4,4,4,4,4
28-01-2022 02:35:01.696281,4,4,4,4,4,4
28-01-2022 02:35:01.700403,4,4,4,4,4,4
28-01-2022 02:35:01.880492,4,4,4,4,4,4
28-01-2022 02:35:02.060711,4,4,4,4,4,4
28-01-2022 02:35:02.068782,4,4,4,4,4,4
28-01-2022 02:35:02.231349,4,4,4,4,4,4
28-01-2022 02:35:02.250060,4,4,4,4,4,4
28-01-2022 02:35:02.414848,4,4,4,4,4,4
28-01-2022 02:35:02.612867,4,4,4,4,4,4
28-01-2022 02:35:02.652865,4,4,4,4,4,4
28-01-2022 02:35:02.796461,4,4,4,4,4,4
28-01-2022 02:35:02.812462,4,4,4,4,4,4
28-01-2022 02:35:02.970999,4,4,4,4,4,4
28-01-2022 02:35:02.979043,4,4,4,4,4,4
28-01-2022 02:35:03.148075,4,4,4,4,4,4
28-01-2022 02:35:03.332040,4,4,4,4,4,4
28-01-2022 02:35:03.353866,4,4,4,4,4,4
28-01-2022 02:35:03.526146,4,4,4,4,4,4
28-01-2022 02:35:03.534151,4,4,4,4,4,4
28-01-2022 02:35:03.702181,4,4,4,4,4,4
28-01-2022 02:35:03.710155,4,4,4,4,4,4
28-01-2022 02:35:03.886179,4,4,4,4,4,4
28-01-2022 02:35:04.074241,4,4,4,4,4,4
28-01-2022 02:35:04.082249,4,4,4,4,4,4
28-01-2022 02:35:04.247692,4,4,4,4,4,4
28-01-2022 02:35:04.255698,4,4,4,4,4,4
28-01-2022 02:35:04.434289,4,4,4,4,4,4
28-01-2022 02:35:04.614973,4,4,4,4,4,4
28-01-2022 02:35:04.627479,4,4,4,4,4,4
28-01-2022 02:35:04.800675,4,4,4,4,4,4
28-01-2022 02:35:04.808674,4,4,4,4,4,4
28-01-2022 02:35:04.986413,4,4,4,4,4,4
