Timestamp,ax,ay,az,gx,gy,gz
28-01-2022 02:34:54.949456,3,3,3,3,3,3
28-01-2022 02:34:55.114152,3,3,3,3,3,3
28-01-2022 02:34:55.139589,3,3,3,3,3,3
28-01-2022 02:34:55.323005,3,3,3,3,3,3
28-01-2022 02:34:55.488672,3,3,3,3,3,3
28-01-2022 02:34:55.503521,3,3,3,3,3,3
28-01-2022 02:34:55.660931,3,3,3,3,3,3
28-01-2022 02:34:55.676949,3,3,3,3,3,3
28-01-2022 02:34:55.851322,3,3,3,3,3,3
28-01-2022 02:34:56.030355,3,3,3,3,3,3
28-01-2022 02:34:56.046534,3,3,3,3,3,3
28-01-2022 02:34:56.217985,3,3,3,3,3,3
28-01-2022 02:34:56.237903,3,3,3,3,3,3
28-01-2022 02:34:56.408220,3,3,3,3,3,3
28-01-2022 02:34:56.587114,3,3,3,3,3,3
28-01-2022 02:34:56.587114,3,3,3,3,3,3
28-01-2022 02:34:56.773711,3,3,3,3,3,3
28-01-2022 02:34:56.797524,3,3,3,3,3,3
28-01-2022 02:34:56.949082,3,3,3,3,3,3
28-01-2022 02:34:57.133121,3,3,3,3,3,3
28-01-2022 02:34:57.149140,3,3,3,3,3,3
28-01-2022 02:34:57.317514,3,3,3,3,3,3
28-01-2022 02:34:57.325518,3,3,3,3,3,3
28-01-2022 02:34:57.511338,3,3,3,3,3,3
28-01-2022 02:34:57.686140,3,3,3,3,3,3
28-01-2022 02:34:57.870580,3,3,3,3,3,3
28-01-2022 02:34:57.886585,3,3,3,3,3,3
28-01-2022 02:34:58.051862,3,3,3,3,3,3
28-01-2022 02:34:58.051862,3,3,3,3,3,3
28-01-2022 02:34:58.230016,3,3,3,3,3,3
28-01-2022 02:34:58.410891,3,3,3,3,3,3
28-01-2022 02:34:58.418887,3,3,3,3,3,3
28-01-2022 02:34:58.595483,3,3,3,3,3,3
28-01-2022 02:34:58.603458,3,3,3,3,3,3
28-01-2022 02:34:58.779482,3,3,3,3,3,3
28-01-2022 02:34:58.787465,3,3,3,3,3,3
28-01-2022 02:34:58.963480,3,3,3,3,3,3
28-01-2022 02:34:59.155495,3,3,3,3,3,3
28-01-2022 02:34:59.187498,3,3,3,3,3,3
28-01-2022 02:34:59.330528,3,3,3,3,3,3
28-01-2022 02:34:59.338559,3,3,3,3,3,3
28-01-2022 02:34:59.514135,3,3,3,3,3,3
28-01-2022 02:34:59.690191,3,3,3,3,3,3
28-01-2022 02:34:59.698168,3,3,3,3,3,3
28-01-2022 02:34:59.879181,3,3,3,3,3,3
28-01-2022 02:34:59.887175,3,3,3,3,3,3
28-01-2022 02:35:00.059506,3,3,3,3,3,3
28-01-2022 02:35:00.251757,3,3,3,3,3,3
28-01-2022 02:35:00.425204,3,3,3,3,3,3
28-01-2022 02:35:00.433209,3,3,3,3,3,3
28-01-2022 02:35:00.602656,3,3,3,3,3,3
28-01-2022 02:35:00.610631,3,3,3,3,3,3
28-01-2022 02:35:00.786657,3,3,3,3,3,3
28-01-2022 02:35:00.965430,3,3,3,3,3,3
28-01-2022 02:35:01.000740,3,3,3,3,3,3
28-01-2022 02:35:01.140705,3,3,3,3,3,3
28-01-2022 02:35:01.332318,3,3,3,3,3,3
28-01-2022 02:35:01.516647,3,3,3,3,3,3
28-01-2022 02:35:01.524717,3,3,3,3,3,3
28-01-2022 02:35:01.696281,3,3,3,3,3,3
28-01-2022 02:35:01.700403,3,3,3,3,3,3
28-01-2022 02:35:01.880492,3,3,3,3,3,3
28-01-2022 02:35:02.060711,3,3,3,3,3,3
28-01-2022 02:35:02.068782,3,3,3,3,3,3
28-01-2022 02:35:02.246954,3,3,3,3,3,3
28-01-2022 02:35:02.250060,3,3,3,3,3,3
28-01-2022 02:35:02.414848,3,3,3,3,3,3
28-01-2022 02:35:02.612867,3,3,3,3,3,3
28-01-2022 02:35:02.620868,3,3,3,3,3,3
28-01-2022 02:35:02.796461,3,3,3,3,3,3
28-01-2022 02:35:02.804471,3,3,3,3,3,3
28-01-2022 02:35:02.970999,3,3,3,3,3,3
28-01-2022 02:35:02.987046,3,3,3,3,3,3
28-01-2022 02:35:03.148075,3,3,3,3,3,3
28-01-2022 02:35:03.332040,3,3,3,3,3,3
28-01-2022 02:35:03.353866,3,3,3,3,3,3
28-01-2022 02:35:03.526146,3,3,3,3,3,3
28-01-2022 02:35:03.526146,3,3,3,3,3,3
28-01-2022 02:35:03.702181,3,3,3,3,3,3
28-01-2022 02:35:03.710155,3,3,3,3,3,3
28-01-2022 02:35:03.886179,3,3,3,3,3,3
28-01-2022 02:35:04.074241,3,3,3,3,3,3
28-01-2022 02:35:04.082249,3,3,3,3,3,3
28-01-2022 02:35:04.255698,3,3,3,3,3,3
28-01-2022 02:35:04.263689,3,3,3,3,3,3
28-01-2022 02:35:04.434289,3,3,3,3,3,3
28-01-2022 02:35:04.614973,3,3,3,3,3,3
28-01-2022 02:35:04.627479,3,3,3,3,3,3
28-01-2022 02:35:04.800675,3,3,3,3,3,3
28-01-2022 02:35:04.814127,3,3,3,3,3,3
28-01-2022 02:35:04.986413,3,3,3,3,3,3
