Timestamp,ax,ay,az,gx,gy,gz
28-01-2022 02:35:02.250060,1,1,1,1,1,1
28-01-2022 02:35:02.414848,1,1,1,1,1,1
28-01-2022 02:35:02.612867,1,1,1,1,1,1
28-01-2022 02:35:02.636868,1,1,1,1,1,1
28-01-2022 02:35:02.796461,1,1,1,1,1,1
28-01-2022 02:35:02.804471,1,1,1,1,1,1
28-01-2022 02:35:02.970999,1,1,1,1,1,1
28-01-2022 02:35:02.979043,1,1,1,1,1,1
28-01-2022 02:35:03.148075,1,1,1,1,1,1
28-01-2022 02:35:03.332040,1,1,1,1,1,1
28-01-2022 02:35:03.353866,1,1,1,1,1,1
28-01-2022 02:35:03.526146,1,1,1,1,1,1
28-01-2022 02:35:03.534151,1,1,1,1,1,1
28-01-2022 02:35:03.702181,1,1,1,1,1,1
28-01-2022 02:35:03.718157,1,1,1,1,1,1
28-01-2022 02:35:03.886179,1,1,1,1,1,1
28-01-2022 02:35:04.066241,1,1,1,1,1,1
28-01-2022 02:35:04.074241,1,1,1,1,1,1
28-01-2022 02:35:04.247692,1,1,1,1,1,1
28-01-2022 02:35:04.255698,1,1,1,1,1,1
28-01-2022 02:35:04.434289,1,1,1,1,1,1
28-01-2022 02:35:04.614973,1,1,1,1,1,1
28-01-2022 02:35:04.627479,1,1,1,1,1,1
28-01-2022 02:35:04.800675,1,1,1,1,1,1
28-01-2022 02:35:04.800675,1,1,1,1,1,1
28-01-2022 02:35:04.986413,1,1,1,1,1,1
28-01-2022 02:35:04.994427,1,1,1,1,1,1
